Date,City,Category,StylePersona,AgeGroup,UnitsSold
2025-04-21,Biratnagar,Jackets,Bohemian/Indie,15-19,0
2025-04-21,Biratnagar,Jackets,Bohemian/Indie,31-40,0
2025-04-21,Biratnagar,Jackets,Classic Minimalist,31-40,0
2025-04-21,Biratnagar,Pants,American Streetwear,15-19,0
2025-04-21,Biratnagar,Pants,American Streetwear,25-30,1
2025-04-21,Biratnagar,Pants,Bohemian/Indie,15-19,0
2025-04-21,Biratnagar,Pants,Bohemian/Indie,20-24,0
2025-04-21,Biratnagar,Pants,Classic Minimalist,31-40,1
2025-04-21,Biratnagar,Pants,K-Fashion Enthusiast,20-24,1
2025-04-21,Biratnagar,T-Shirts,American Streetwear,20-24,0
2025-04-21,Biratnagar,T-Shirts,Classic Minimalist,31-40,2
2025-04-21,Biratnagar,T-Shirts,K-Fashion Enthusiast,15-19,5
2025-04-21,Biratnagar,T-Shirts,K-Fashion Enthusiast,25-30,2
2025-04-21,Kathmandu,Cargo Pants,American Streetwear,20-24,3
2025-04-21,Kathmandu,Cargo Pants,American Streetwear,25-30,0
2025-04-21,Kathmandu,Cargo Pants,Bohemian/Indie,31-40,2
2025-04-21,Kathmandu,Cargo Pants,Classic Minimalist,15-19,9
2025-04-21,Kathmandu,Cargo Pants,K-Fashion Enthusiast,20-24,1
2025-04-21,Kathmandu,Cargo Pants,K-Fashion Enthusiast,25-30,14
2025-04-21,Kathmandu,Crop Tops,American Streetwear,20-24,5
2025-04-21,Kathmandu,Crop Tops,Bohemian/Indie,15-19,0
2025-04-21,Kathmandu,Crop Tops,Bohemian/Indie,31-40,2
2025-04-21,Kathmandu,Crop Tops,Classic Minimalist,15-19,11
2025-04-21,Kathmandu,Crop Tops,K-Fashion Enthusiast,31-40,3
2025-04-21,Kathmandu,Hoodies,American Streetwear,20-24,16
2025-04-21,Kathmandu,Hoodies,American Streetwear,25-30,10
2025-04-21,Kathmandu,Hoodies,Bohemian/Indie,15-19,6
2025-04-21,Kathmandu,Hoodies,Bohemian/Indie,25-30,2
2025-04-21,Kathmandu,Hoodies,Bohemian/Indie,31-40,6
2025-04-21,Kathmandu,Hoodies,Classic Minimalist,31-40,1
2025-04-21,Kathmandu,Hoodies,K-Fashion Enthusiast,20-24,2
2025-04-21,Kathmandu,Jackets,American Streetwear,15-19,1
2025-04-21,Kathmandu,Jackets,Bohemian/Indie,15-19,2
2025-04-21,Kathmandu,Jackets,K-Fashion Enthusiast,31-40,0
2025-04-21,Kathmandu,Pants,American Streetwear,15-19,0
2025-04-21,Kathmandu,Pants,Bohemian/Indie,25-30,12
2025-04-21,Kathmandu,Pants,K-Fashion Enthusiast,20-24,4
2025-04-21,Kathmandu,Pants,K-Fashion Enthusiast,25-30,1
2025-04-21,Kathmandu,T-Shirts,American Streetwear,15-19,0
2025-04-21,Kathmandu,T-Shirts,American Streetwear,25-30,0
2025-04-21,Kathmandu,T-Shirts,Bohemian/Indie,31-40,3
2025-04-21,Kathmandu,T-Shirts,Classic Minimalist,20-24,3
2025-04-21,Kathmandu,T-Shirts,Classic Minimalist,31-40,8
2025-04-21,Kathmandu,T-Shirts,K-Fashion Enthusiast,20-24,10
2025-04-21,Lalitpur,Cargo Pants,American Streetwear,25-30,2
2025-04-21,Lalitpur,Cargo Pants,Bohemian/Indie,15-19,2
2025-04-21,Lalitpur,Cargo Pants,Bohemian/Indie,31-40,1
2025-04-21,Lalitpur,Cargo Pants,K-Fashion Enthusiast,20-24,5
2025-04-21,Lalitpur,Cargo Pants,K-Fashion Enthusiast,31-40,1
2025-04-21,Lalitpur,Crop Tops,American Streetwear,25-30,0
2025-04-21,Lalitpur,Crop Tops,Bohemian/Indie,15-19,0
2025-04-21,Lalitpur,Hoodies,Bohemian/Indie,25-30,0
2025-04-21,Lalitpur,Hoodies,Classic Minimalist,20-24,3
2025-04-21,Lalitpur,Hoodies,K-Fashion Enthusiast,25-30,2
2025-04-21,Lalitpur,Hoodies,K-Fashion Enthusiast,31-40,0
2025-04-21,Lalitpur,Jackets,American Streetwear,31-40,0
2025-04-21,Lalitpur,Jackets,Classic Minimalist,20-24,3
2025-04-21,Lalitpur,Jackets,K-Fashion Enthusiast,15-19,5
2025-04-21,Lalitpur,Jackets,K-Fashion Enthusiast,20-24,8
2025-04-21,Lalitpur,Pants,American Streetwear,15-19,1
2025-04-21,Lalitpur,Pants,American Streetwear,20-24,0
2025-04-21,Lalitpur,Pants,American Streetwear,25-30,0
2025-04-21,Lalitpur,Pants,Bohemian/Indie,15-19,3
2025-04-21,Lalitpur,Pants,Bohemian/Indie,25-30,4
2025-04-21,Lalitpur,Pants,Bohemian/Indie,31-40,2
2025-04-21,Lalitpur,Pants,Classic Minimalist,20-24,2
2025-04-21,Lalitpur,Pants,K-Fashion Enthusiast,20-24,0
2025-04-21,Lalitpur,Pants,K-Fashion Enthusiast,25-30,0
2025-04-21,Lalitpur,Pants,K-Fashion Enthusiast,31-40,0
2025-04-21,Lalitpur,T-Shirts,American Streetwear,25-30,0
2025-04-21,Lalitpur,T-Shirts,American Streetwear,31-40,6
2025-04-21,Lalitpur,T-Shirts,Bohemian/Indie,15-19,0
2025-04-21,Lalitpur,T-Shirts,Bohemian/Indie,20-24,0
2025-04-21,Lalitpur,T-Shirts,Classic Minimalist,31-40,4
2025-04-21,Lalitpur,T-Shirts,K-Fashion Enthusiast,25-30,2
2025-04-21,Pokhara,Cargo Pants,American Streetwear,15-19,3
2025-04-21,Pokhara,Cargo Pants,Bohemian/Indie,31-40,3
2025-04-21,Pokhara,Cargo Pants,Classic Minimalist,20-24,2
2025-04-21,Pokhara,Cargo Pants,Classic Minimalist,31-40,4
2025-04-21,Pokhara,Cargo Pants,K-Fashion Enthusiast,25-30,1
2025-04-21,Pokhara,Crop Tops,American Streetwear,15-19,8
2025-04-21,Pokhara,Crop Tops,American Streetwear,25-30,7
2025-04-21,Pokhara,Crop Tops,American Streetwear,31-40,2
2025-04-21,Pokhara,Crop Tops,Bohemian/Indie,25-30,2
2025-04-21,Pokhara,Crop Tops,Classic Minimalist,20-24,0
2025-04-21,Pokhara,Hoodies,American Streetwear,20-24,7
2025-04-21,Pokhara,Hoodies,American Streetwear,25-30,8
2025-04-21,Pokhara,Hoodies,Bohemian/Indie,15-19,3
2025-04-21,Pokhara,Hoodies,Bohemian/Indie,20-24,6
2025-04-21,Pokhara,Hoodies,Bohemian/Indie,25-30,1
2025-04-21,Pokhara,Hoodies,Classic Minimalist,31-40,4
2025-04-21,Pokhara,Hoodies,K-Fashion Enthusiast,15-19,1
2025-04-21,Pokhara,Jackets,American Streetwear,25-30,0
2025-04-21,Pokhara,Jackets,Bohemian/Indie,15-19,1
2025-04-21,Pokhara,Jackets,Classic Minimalist,31-40,2
2025-04-21,Pokhara,Pants,American Streetwear,20-24,5
2025-04-21,Pokhara,Pants,American Streetwear,25-30,2
2025-04-21,Pokhara,Pants,Bohemian/Indie,31-40,6
2025-04-21,Pokhara,Pants,K-Fashion Enthusiast,15-19,8
2025-04-21,Pokhara,Pants,K-Fashion Enthusiast,25-30,0
2025-04-21,Pokhara,T-Shirts,American Streetwear,20-24,0
2025-04-21,Pokhara,T-Shirts,Bohemian/Indie,15-19,1
2025-04-21,Pokhara,T-Shirts,Bohemian/Indie,20-24,3
2025-04-21,Pokhara,T-Shirts,Bohemian/Indie,31-40,4
2025-04-21,Pokhara,T-Shirts,Classic Minimalist,31-40,6
2025-04-21,Pokhara,T-Shirts,K-Fashion Enthusiast,15-19,0
2025-04-21,Pokhara,T-Shirts,K-Fashion Enthusiast,25-30,3
2025-04-22,Bharatpur,Cargo Pants,Bohemian/Indie,20-24,1
2025-04-22,Bharatpur,Cargo Pants,Classic Minimalist,15-19,4
2025-04-22,Bharatpur,Cargo Pants,Classic Minimalist,25-30,5
2025-04-22,Bharatpur,Cargo Pants,Classic Minimalist,31-40,3
2025-04-22,Bharatpur,Crop Tops,Bohemian/Indie,25-30,1
2025-04-22,Bharatpur,Crop Tops,Bohemian/Indie,31-40,0
2025-04-22,Bharatpur,Crop Tops,Classic Minimalist,15-19,2
2025-04-22,Bharatpur,Crop Tops,Classic Minimalist,20-24,2
2025-04-22,Bharatpur,Crop Tops,K-Fashion Enthusiast,15-19,8
2025-04-22,Bharatpur,Hoodies,American Streetwear,15-19,0
2025-04-22,Bharatpur,Hoodies,Bohemian/Indie,15-19,2
2025-04-22,Bharatpur,Hoodies,Bohemian/Indie,20-24,0
2025-04-22,Bharatpur,Hoodies,Classic Minimalist,25-30,1
2025-04-22,Bharatpur,Hoodies,Classic Minimalist,31-40,0
2025-04-22,Bharatpur,Hoodies,K-Fashion Enthusiast,15-19,0
2025-04-22,Bharatpur,Hoodies,K-Fashion Enthusiast,20-24,0
2025-04-22,Bharatpur,Jackets,American Streetwear,20-24,3
2025-04-22,Bharatpur,Jackets,Bohemian/Indie,25-30,2
2025-04-22,Bharatpur,Pants,American Streetwear,25-30,1
2025-04-22,Bharatpur,Pants,American Streetwear,31-40,0
2025-04-22,Bharatpur,Pants,Bohemian/Indie,25-30,1
2025-04-22,Bharatpur,Pants,Classic Minimalist,20-24,1
2025-04-22,Bharatpur,Pants,Classic Minimalist,31-40,0
2025-04-22,Bharatpur,Pants,K-Fashion Enthusiast,31-40,1
2025-04-22,Bharatpur,T-Shirts,American Streetwear,20-24,0
2025-04-22,Bharatpur,T-Shirts,American Streetwear,25-30,1
2025-04-22,Bharatpur,T-Shirts,Classic Minimalist,15-19,0
2025-04-22,Bharatpur,T-Shirts,Classic Minimalist,25-30,5
2025-04-22,Bharatpur,T-Shirts,Classic Minimalist,31-40,5
2025-04-22,Bharatpur,T-Shirts,K-Fashion Enthusiast,15-19,1
2025-04-22,Bharatpur,T-Shirts,K-Fashion Enthusiast,25-30,3
2025-04-22,Biratnagar,Cargo Pants,American Streetwear,20-24,1
2025-04-22,Biratnagar,Cargo Pants,American Streetwear,25-30,2
2025-04-22,Biratnagar,Cargo Pants,American Streetwear,31-40,0
2025-04-22,Biratnagar,Cargo Pants,Classic Minimalist,25-30,1
2025-04-22,Biratnagar,Crop Tops,American Streetwear,15-19,1
2025-04-22,Biratnagar,Hoodies,American Streetwear,15-19,3
2025-04-22,Biratnagar,Hoodies,American Streetwear,31-40,0
2025-04-22,Biratnagar,Hoodies,Bohemian/Indie,25-30,9
2025-04-22,Biratnagar,Hoodies,Classic Minimalist,25-30,3
2025-04-22,Biratnagar,Hoodies,Classic Minimalist,31-40,0
2025-04-22,Biratnagar,Hoodies,K-Fashion Enthusiast,20-24,8
2025-04-22,Biratnagar,Hoodies,K-Fashion Enthusiast,31-40,0
2025-04-22,Biratnagar,Jackets,American Streetwear,20-24,3
2025-04-22,Biratnagar,Jackets,Bohemian/Indie,25-30,1
2025-04-22,Biratnagar,Jackets,Bohemian/Indie,31-40,4
2025-04-22,Biratnagar,Jackets,Classic Minimalist,20-24,2
2025-04-22,Biratnagar,Jackets,Classic Minimalist,31-40,1
2025-04-22,Biratnagar,Jackets,K-Fashion Enthusiast,15-19,0
2025-04-22,Biratnagar,Pants,Bohemian/Indie,15-19,0
2025-04-22,Biratnagar,Pants,Bohemian/Indie,20-24,6
2025-04-22,Biratnagar,Pants,Bohemian/Indie,25-30,1
2025-04-22,Biratnagar,Pants,Bohemian/Indie,31-40,2
2025-04-22,Biratnagar,Pants,K-Fashion Enthusiast,15-19,0
2025-04-22,Biratnagar,Pants,K-Fashion Enthusiast,20-24,0
2025-04-22,Biratnagar,T-Shirts,American Streetwear,15-19,2
2025-04-22,Biratnagar,T-Shirts,Bohemian/Indie,15-19,7
2025-04-22,Biratnagar,T-Shirts,Bohemian/Indie,25-30,2
2025-04-22,Biratnagar,T-Shirts,Bohemian/Indie,31-40,3
2025-04-22,Biratnagar,T-Shirts,Classic Minimalist,20-24,4
2025-04-22,Biratnagar,T-Shirts,Classic Minimalist,25-30,4
2025-04-22,Biratnagar,T-Shirts,Classic Minimalist,31-40,5
2025-04-22,Biratnagar,T-Shirts,K-Fashion Enthusiast,15-19,4
2025-04-22,Biratnagar,T-Shirts,K-Fashion Enthusiast,25-30,1
2025-04-22,Kathmandu,Cargo Pants,American Streetwear,20-24,1
2025-04-22,Kathmandu,Cargo Pants,American Streetwear,25-30,2
2025-04-22,Kathmandu,Cargo Pants,Bohemian/Indie,20-24,2
2025-04-22,Kathmandu,Cargo Pants,K-Fashion Enthusiast,15-19,10
2025-04-22,Kathmandu,Cargo Pants,K-Fashion Enthusiast,25-30,2
2025-04-22,Kathmandu,Crop Tops,American Streetwear,25-30,0
2025-04-22,Kathmandu,Crop Tops,Bohemian/Indie,20-24,7
2025-04-22,Kathmandu,Crop Tops,Classic Minimalist,31-40,0
2025-04-22,Kathmandu,Crop Tops,K-Fashion Enthusiast,25-30,2
2025-04-22,Kathmandu,Hoodies,American Streetwear,15-19,9
2025-04-22,Kathmandu,Hoodies,American Streetwear,25-30,10
2025-04-22,Kathmandu,Hoodies,Classic Minimalist,20-24,6
2025-04-22,Kathmandu,Hoodies,Classic Minimalist,31-40,5
2025-04-22,Kathmandu,Hoodies,K-Fashion Enthusiast,20-24,1
2025-04-22,Kathmandu,Jackets,American Streetwear,15-19,1
2025-04-22,Kathmandu,Jackets,Bohemian/Indie,20-24,3
2025-04-22,Kathmandu,Jackets,Bohemian/Indie,25-30,0
2025-04-22,Kathmandu,Jackets,Bohemian/Indie,31-40,1
2025-04-22,Kathmandu,Jackets,Classic Minimalist,20-24,4
2025-04-22,Kathmandu,Jackets,Classic Minimalist,31-40,1
2025-04-22,Kathmandu,Jackets,K-Fashion Enthusiast,15-19,4
2025-04-22,Kathmandu,Pants,American Streetwear,15-19,5
2025-04-22,Kathmandu,Pants,Bohemian/Indie,25-30,2
2025-04-22,Kathmandu,Pants,Bohemian/Indie,31-40,6
2025-04-22,Kathmandu,Pants,Classic Minimalist,25-30,1
2025-04-22,Kathmandu,Pants,K-Fashion Enthusiast,15-19,2
2025-04-22,Kathmandu,T-Shirts,American Streetwear,20-24,6
2025-04-22,Kathmandu,T-Shirts,American Streetwear,31-40,0
2025-04-22,Kathmandu,T-Shirts,Bohemian/Indie,31-40,6
2025-04-22,Kathmandu,T-Shirts,Classic Minimalist,15-19,1
2025-04-22,Kathmandu,T-Shirts,Classic Minimalist,25-30,1
2025-04-22,Kathmandu,T-Shirts,Classic Minimalist,31-40,3
2025-04-22,Kathmandu,T-Shirts,K-Fashion Enthusiast,15-19,15
2025-04-22,Lalitpur,Cargo Pants,American Streetwear,31-40,0
2025-04-22,Lalitpur,Cargo Pants,Bohemian/Indie,15-19,6
2025-04-22,Lalitpur,Cargo Pants,Classic Minimalist,25-30,1
2025-04-22,Lalitpur,Crop Tops,American Streetwear,20-24,2
2025-04-22,Lalitpur,Crop Tops,American Streetwear,31-40,2
2025-04-22,Lalitpur,Crop Tops,Bohemian/Indie,20-24,10
2025-04-22,Lalitpur,Crop Tops,K-Fashion Enthusiast,31-40,0
2025-04-22,Lalitpur,Hoodies,American Streetwear,15-19,8
2025-04-22,Lalitpur,Hoodies,American Streetwear,20-24,11
2025-04-22,Lalitpur,Hoodies,Bohemian/Indie,15-19,0
2025-04-22,Lalitpur,Hoodies,Bohemian/Indie,20-24,1
2025-04-22,Lalitpur,Hoodies,K-Fashion Enthusiast,25-30,0
2025-04-22,Lalitpur,Hoodies,K-Fashion Enthusiast,31-40,6
2025-04-22,Lalitpur,Jackets,American Streetwear,20-24,1
2025-04-22,Lalitpur,Jackets,Bohemian/Indie,20-24,1
2025-04-22,Lalitpur,Jackets,Bohemian/Indie,31-40,1
2025-04-22,Lalitpur,Jackets,Classic Minimalist,25-30,10
2025-04-22,Lalitpur,Jackets,K-Fashion Enthusiast,15-19,3
2025-04-22,Lalitpur,Jackets,K-Fashion Enthusiast,20-24,7
2025-04-22,Lalitpur,Jackets,K-Fashion Enthusiast,25-30,11
2025-04-22,Lalitpur,Pants,American Streetwear,20-24,3
2025-04-22,Lalitpur,Pants,Bohemian/Indie,15-19,0
2025-04-22,Lalitpur,Pants,Classic Minimalist,15-19,7
2025-04-22,Lalitpur,Pants,Classic Minimalist,31-40,2
2025-04-22,Lalitpur,Pants,K-Fashion Enthusiast,15-19,7
2025-04-22,Lalitpur,Pants,K-Fashion Enthusiast,25-30,0
2025-04-22,Lalitpur,Pants,K-Fashion Enthusiast,31-40,0
2025-04-22,Lalitpur,T-Shirts,American Streetwear,25-30,0
2025-04-22,Lalitpur,T-Shirts,Bohemian/Indie,15-19,0
2025-04-22,Lalitpur,T-Shirts,Classic Minimalist,15-19,0
2025-04-22,Lalitpur,T-Shirts,Classic Minimalist,25-30,2
2025-04-22,Lalitpur,T-Shirts,Classic Minimalist,31-40,3
2025-04-22,Lalitpur,T-Shirts,K-Fashion Enthusiast,25-30,2
2025-04-22,Pokhara,Cargo Pants,American Streetwear,15-19,0
2025-04-22,Pokhara,Cargo Pants,American Streetwear,25-30,1
2025-04-22,Pokhara,Cargo Pants,Classic Minimalist,20-24,1
2025-04-22,Pokhara,Cargo Pants,Classic Minimalist,31-40,2
2025-04-22,Pokhara,Cargo Pants,K-Fashion Enthusiast,25-30,1
2025-04-22,Pokhara,Crop Tops,Bohemian/Indie,20-24,0
2025-04-22,Pokhara,Crop Tops,Classic Minimalist,31-40,2
2025-04-22,Pokhara,Crop Tops,K-Fashion Enthusiast,15-19,11
2025-04-22,Pokhara,Crop Tops,K-Fashion Enthusiast,20-24,4
2025-04-22,Pokhara,Hoodies,American Streetwear,20-24,4
2025-04-22,Pokhara,Hoodies,American Streetwear,31-40,4
2025-04-22,Pokhara,Hoodies,Bohemian/Indie,15-19,8
2025-04-22,Pokhara,Hoodies,Bohemian/Indie,25-30,4
2025-04-22,Pokhara,Hoodies,Classic Minimalist,25-30,0
2025-04-22,Pokhara,Hoodies,Classic Minimalist,31-40,1
2025-04-22,Pokhara,Hoodies,K-Fashion Enthusiast,15-19,1
2025-04-22,Pokhara,Hoodies,K-Fashion Enthusiast,25-30,5
2025-04-22,Pokhara,Jackets,American Streetwear,31-40,1
2025-04-22,Pokhara,Jackets,Bohemian/Indie,25-30,1
2025-04-22,Pokhara,Jackets,Classic Minimalist,20-24,4
2025-04-22,Pokhara,Jackets,Classic Minimalist,25-30,0
2025-04-22,Pokhara,Pants,American Streetwear,15-19,2
2025-04-22,Pokhara,Pants,American Streetwear,20-24,3
2025-04-22,Pokhara,Pants,Bohemian/Indie,31-40,8
2025-04-22,Pokhara,Pants,Classic Minimalist,31-40,1
2025-04-22,Pokhara,Pants,K-Fashion Enthusiast,15-19,5
2025-04-22,Pokhara,Pants,K-Fashion Enthusiast,25-30,1
2025-04-22,Pokhara,T-Shirts,American Streetwear,15-19,0
2025-04-22,Pokhara,T-Shirts,Bohemian/Indie,20-24,4
2025-04-22,Pokhara,T-Shirts,K-Fashion Enthusiast,20-24,0
2025-04-23,Bharatpur,Cargo Pants,Bohemian/Indie,31-40,6
2025-04-23,Bharatpur,Cargo Pants,Classic Minimalist,25-30,0
2025-04-23,Bharatpur,Cargo Pants,K-Fashion Enthusiast,15-19,1
2025-04-23,Bharatpur,Crop Tops,American Streetwear,25-30,3
2025-04-23,Bharatpur,Crop Tops,K-Fashion Enthusiast,15-19,3
2025-04-23,Bharatpur,Crop Tops,K-Fashion Enthusiast,20-24,2
2025-04-23,Bharatpur,Hoodies,American Streetwear,25-30,0
2025-04-23,Bharatpur,Hoodies,Bohemian/Indie,15-19,0
2025-04-23,Bharatpur,Hoodies,Bohemian/Indie,25-30,0
2025-04-23,Bharatpur,Hoodies,Bohemian/Indie,31-40,2
2025-04-23,Bharatpur,Hoodies,Classic Minimalist,25-30,0
2025-04-23,Bharatpur,Hoodies,Classic Minimalist,31-40,0
2025-04-23,Bharatpur,Hoodies,K-Fashion Enthusiast,15-19,2
2025-04-23,Bharatpur,Hoodies,K-Fashion Enthusiast,20-24,4
2025-04-23,Bharatpur,Jackets,American Streetwear,20-24,2
2025-04-23,Bharatpur,Jackets,Bohemian/Indie,31-40,1
2025-04-23,Bharatpur,Jackets,Classic Minimalist,20-24,3
2025-04-23,Bharatpur,Jackets,K-Fashion Enthusiast,15-19,2
2025-04-23,Bharatpur,Pants,American Streetwear,20-24,0
2025-04-23,Bharatpur,Pants,American Streetwear,31-40,0
2025-04-23,Bharatpur,Pants,Classic Minimalist,25-30,0
2025-04-23,Bharatpur,Pants,K-Fashion Enthusiast,15-19,1
2025-04-23,Bharatpur,Pants,K-Fashion Enthusiast,31-40,1
2025-04-23,Bharatpur,T-Shirts,American Streetwear,15-19,4
2025-04-23,Bharatpur,T-Shirts,American Streetwear,20-24,3
2025-04-23,Bharatpur,T-Shirts,American Streetwear,25-30,0
2025-04-23,Bharatpur,T-Shirts,Bohemian/Indie,15-19,4
2025-04-23,Bharatpur,T-Shirts,Bohemian/Indie,20-24,3
2025-04-23,Bharatpur,T-Shirts,Bohemian/Indie,25-30,1
2025-04-23,Bharatpur,T-Shirts,Bohemian/Indie,31-40,1
2025-04-23,Bharatpur,T-Shirts,Classic Minimalist,31-40,2
2025-04-23,Bharatpur,T-Shirts,K-Fashion Enthusiast,20-24,5
2025-04-23,Biratnagar,Cargo Pants,Bohemian/Indie,25-30,0
2025-04-23,Biratnagar,Cargo Pants,Bohemian/Indie,31-40,0
2025-04-23,Biratnagar,Cargo Pants,Classic Minimalist,20-24,1
2025-04-23,Biratnagar,Cargo Pants,Classic Minimalist,25-30,1
2025-04-23,Biratnagar,Cargo Pants,K-Fashion Enthusiast,20-24,1
2025-04-23,Biratnagar,Cargo Pants,K-Fashion Enthusiast,31-40,2
2025-04-23,Biratnagar,Crop Tops,American Streetwear,25-30,0
2025-04-23,Biratnagar,Crop Tops,American Streetwear,31-40,6
2025-04-23,Biratnagar,Crop Tops,Bohemian/Indie,25-30,0
2025-04-23,Biratnagar,Hoodies,American Streetwear,31-40,3
2025-04-23,Biratnagar,Hoodies,Bohemian/Indie,15-19,2
2025-04-23,Biratnagar,Hoodies,Bohemian/Indie,20-24,0
2025-04-23,Biratnagar,Hoodies,Classic Minimalist,25-30,10
2025-04-23,Biratnagar,Hoodies,K-Fashion Enthusiast,15-19,0
2025-04-23,Biratnagar,Hoodies,K-Fashion Enthusiast,20-24,2
2025-04-23,Biratnagar,Jackets,American Streetwear,15-19,5
2025-04-23,Biratnagar,Jackets,Bohemian/Indie,20-24,4
2025-04-23,Biratnagar,Jackets,Bohemian/Indie,25-30,8
2025-04-23,Biratnagar,Pants,American Streetwear,15-19,0
2025-04-23,Biratnagar,Pants,American Streetwear,31-40,3
2025-04-23,Biratnagar,Pants,Bohemian/Indie,25-30,6
2025-04-23,Biratnagar,Pants,Classic Minimalist,15-19,1
2025-04-23,Biratnagar,Pants,Classic Minimalist,20-24,4
2025-04-23,Biratnagar,Pants,K-Fashion Enthusiast,20-24,2
2025-04-23,Biratnagar,Pants,K-Fashion Enthusiast,31-40,1
2025-04-23,Biratnagar,T-Shirts,American Streetwear,15-19,0
2025-04-23,Biratnagar,T-Shirts,American Streetwear,20-24,4
2025-04-23,Biratnagar,T-Shirts,American Streetwear,25-30,1
2025-04-23,Biratnagar,T-Shirts,American Streetwear,31-40,5
2025-04-23,Biratnagar,T-Shirts,Classic Minimalist,25-30,0
2025-04-23,Biratnagar,T-Shirts,Classic Minimalist,31-40,3
2025-04-23,Biratnagar,T-Shirts,K-Fashion Enthusiast,15-19,4
2025-04-23,Biratnagar,T-Shirts,K-Fashion Enthusiast,31-40,1
2025-04-23,Kathmandu,Cargo Pants,American Streetwear,20-24,6
2025-04-23,Kathmandu,Cargo Pants,Bohemian/Indie,20-24,0
2025-04-23,Kathmandu,Cargo Pants,Bohemian/Indie,31-40,5
2025-04-23,Kathmandu,Cargo Pants,Classic Minimalist,15-19,0
2025-04-23,Kathmandu,Cargo Pants,Classic Minimalist,25-30,0
2025-04-23,Kathmandu,Crop Tops,American Streetwear,31-40,3
2025-04-23,Kathmandu,Crop Tops,K-Fashion Enthusiast,20-24,0
2025-04-23,Kathmandu,Hoodies,American Streetwear,15-19,6
2025-04-23,Kathmandu,Hoodies,Bohemian/Indie,31-40,3
2025-04-23,Kathmandu,Hoodies,Classic Minimalist,25-30,8
2025-04-23,Kathmandu,Hoodies,Classic Minimalist,31-40,2
2025-04-23,Kathmandu,Hoodies,K-Fashion Enthusiast,20-24,0
2025-04-23,Kathmandu,Jackets,American Streetwear,20-24,1
2025-04-23,Kathmandu,Jackets,American Streetwear,25-30,0
2025-04-23,Kathmandu,Jackets,Bohemian/Indie,15-19,6
2025-04-23,Kathmandu,Jackets,Classic Minimalist,25-30,8
2025-04-23,Kathmandu,Jackets,K-Fashion Enthusiast,15-19,7
2025-04-23,Kathmandu,Pants,American Streetwear,15-19,3
2025-04-23,Kathmandu,Pants,American Streetwear,20-24,9
2025-04-23,Kathmandu,Pants,Classic Minimalist,25-30,7
2025-04-23,Kathmandu,Pants,Classic Minimalist,31-40,1
2025-04-23,Kathmandu,Pants,K-Fashion Enthusiast,15-19,1
2025-04-23,Kathmandu,Pants,K-Fashion Enthusiast,20-24,4
2025-04-23,Kathmandu,Pants,K-Fashion Enthusiast,25-30,7
2025-04-23,Kathmandu,T-Shirts,American Streetwear,15-19,3
2025-04-23,Kathmandu,T-Shirts,Bohemian/Indie,15-19,0
2025-04-23,Kathmandu,T-Shirts,Bohemian/Indie,20-24,4
2025-04-23,Kathmandu,T-Shirts,Bohemian/Indie,31-40,0
2025-04-23,Kathmandu,T-Shirts,Classic Minimalist,31-40,2
2025-04-23,Kathmandu,T-Shirts,K-Fashion Enthusiast,20-24,4
2025-04-23,Lalitpur,Cargo Pants,Bohemian/Indie,25-30,0
2025-04-23,Lalitpur,Cargo Pants,Classic Minimalist,25-30,0
2025-04-23,Lalitpur,Cargo Pants,Classic Minimalist,31-40,4
2025-04-23,Lalitpur,Cargo Pants,K-Fashion Enthusiast,15-19,0
2025-04-23,Lalitpur,Crop Tops,American Streetwear,25-30,0
2025-04-23,Lalitpur,Crop Tops,American Streetwear,31-40,0
2025-04-23,Lalitpur,Crop Tops,Bohemian/Indie,25-30,5
2025-04-23,Lalitpur,Crop Tops,K-Fashion Enthusiast,15-19,2
2025-04-23,Lalitpur,Hoodies,American Streetwear,15-19,2
2025-04-23,Lalitpur,Hoodies,Bohemian/Indie,20-24,4
2025-04-23,Lalitpur,Hoodies,Bohemian/Indie,25-30,0
2025-04-23,Lalitpur,Hoodies,Bohemian/Indie,31-40,0
2025-04-23,Lalitpur,Hoodies,Classic Minimalist,20-24,3
2025-04-23,Lalitpur,Jackets,Classic Minimalist,20-24,4
2025-04-23,Lalitpur,Jackets,Classic Minimalist,31-40,12
2025-04-23,Lalitpur,Jackets,K-Fashion Enthusiast,15-19,2
2025-04-23,Lalitpur,Pants,American Streetwear,15-19,9
2025-04-23,Lalitpur,Pants,American Streetwear,20-24,2
2025-04-23,Lalitpur,Pants,American Streetwear,31-40,1
2025-04-23,Lalitpur,Pants,Bohemian/Indie,25-30,8
2025-04-23,Lalitpur,Pants,Classic Minimalist,20-24,2
2025-04-23,Lalitpur,Pants,Classic Minimalist,25-30,1
2025-04-23,Lalitpur,Pants,Classic Minimalist,31-40,1
2025-04-23,Lalitpur,Pants,K-Fashion Enthusiast,15-19,0
2025-04-23,Lalitpur,Pants,K-Fashion Enthusiast,20-24,0
2025-04-23,Lalitpur,T-Shirts,American Streetwear,15-19,0
2025-04-23,Lalitpur,T-Shirts,American Streetwear,25-30,7
2025-04-23,Lalitpur,T-Shirts,Bohemian/Indie,20-24,0
2025-04-23,Lalitpur,T-Shirts,Classic Minimalist,20-24,1
2025-04-23,Lalitpur,T-Shirts,Classic Minimalist,31-40,0
